l_code,l_name,year,day,rm
927,宮古島,1967,-,-
927,宮古島,1968,-,-
927,宮古島,1969,-,-
927,宮古島,1970,-,-
927,宮古島,1971,-,-
927,宮古島,1972,-,-
927,宮古島,1973,212,6
927,宮古島,1974,-,-
927,宮古島,1975,210,6
929,久米島,1953,-,-
929,久米島,1954,-,-
929,久米島,1955,-,-
929,久米島,1956,-,-
929,久米島,1957,-,-
929,久米島,1958,-,-
929,久米島,1959,-,-
929,久米島,1960,-,-
929,久米島,1961,-,-
929,久米島,1962,212,6
929,久米島,1963,220,6
929,久米島,1964,206,6
929,久米島,1965,131,6
929,久米島,1966,205,6
929,久米島,1967,130,6
929,久米島,1968,-,-
929,久米島,1969,-,-
929,久米島,1970,-,-
929,久米島,1971,-,-
929,久米島,1972,-,-
929,久米島,1973,-,-
929,久米島,1974,-,-
929,久米島,1975,-,-
936,那覇,1953,-,-
936,那覇,1954,-,-
936,那覇,1955,-,-
936,那覇,1956,-,-
936,那覇,1957,-,-
936,那覇,1958,-,-
936,那覇,1959,-,-
936,那覇,1960,-,-
936,那覇,1961,-,-
936,那覇,1962,-,-
936,那覇,1963,-,-
936,那覇,1964,-,-
936,那覇,1965,-,-
936,那覇,1966,-,-
936,那覇,1967,-,-
936,那覇,1968,-,-
936,那覇,1969,-,-
936,那覇,1970,-,-
936,那覇,1971,-,-
936,那覇,1972,-,-
936,那覇,1973,-,-
936,那覇,1974,-,-
936,那覇,1975,-,-
940,名護,1953,-,-
940,名護,1954,-,-
940,名護,1955,-,-
940,名護,1956,-,-
940,名護,1957,-,-
940,名護,1958,-,-
940,名護,1959,-,-
940,名護,1960,-,-
940,名護,1961,-,-
940,名護,1962,-,-
940,名護,1963,-,-
940,名護,1964,-,-
940,名護,1965,-,-
940,名護,1966,-,-
940,名護,1967,-,-
940,名護,1968,-,-
940,名護,1969,-,-
940,名護,1970,-,-
940,名護,1971,-,-
940,名護,1972,-,-
940,名護,1973,-,-
940,名護,1974,-,-
940,名護,1975,-,-
945,南大東島,1953,-,-
945,南大東島,1954,-,-
945,南大東島,1955,-,-
945,南大東島,1956,-,-
945,南大東島,1957,-,-
945,南大東島,1958,-,-
945,南大東島,1959,-,-
945,南大東島,1960,-,-
945,南大東島,1961,-,-
945,南大東島,1962,-,-
945,南大東島,1963,-,-
945,南大東島,1964,-,-
945,南大東島,1965,-,-
945,南大東島,1966,-,-
945,南大東島,1967,-,-
945,南大東島,1968,-,-
945,南大東島,1969,-,-
945,南大東島,1970,-,-
945,南大東島,1971,203,6
945,南大東島,1972,127,6
945,南大東島,1973,-,-
945,南大東島,1974,-,-
945,南大東島,1975,201,6
401,稚内,1976,523,6
401,稚内,1977,526,6
401,稚内,1978,519,6
401,稚内,1979,526,6
401,稚内,1980,527,6
401,稚内,1981,515,6
401,稚内,1982,518,6
401,稚内,1983,512,6
401,稚内,1984,526,6
401,稚内,1985,517,6
401,稚内,1986,518,7
401,稚内,1987,519,7
401,稚内,1988,520,7
401,稚内,1989,519,7
401,稚内,1990,509,7
401,稚内,1991,518,7
401,稚内,1992,519,7
401,稚内,1993,518,7
401,稚内,1994,519,7
401,稚内,1995,511,7
406,留萌,1976,516,6
406,留萌,1977,516,6
406,留萌,1978,514,6
406,留萌,1979,520,6
406,留萌,1980,522,6
406,留萌,1981,513,6
406,留萌,1982,512,6
406,留萌,1983,503,6
406,留萌,1984,523,6
406,留萌,1985,513,6
406,留萌,1986,511,7
406,留萌,1987,515,7
406,留萌,1988,512,7
406,留萌,1989,507,7
406,留萌,1990,501,7
406,留萌,1991,511,7
406,留萌,1992,516,7
406,留萌,1993,514,7
406,留萌,1994,518,7
406,留萌,1995,509,7
407,旭川,1976,514,6
407,旭川,1977,514,6
407,旭川,1978,511,6
407,旭川,1979,515,6
407,旭川,1980,519,6
407,旭川,1981,507,6
407,旭川,1982,507,6
407,旭川,1983,429,6
407,旭川,1984,517,6
407,旭川,1985,506,6
407,旭川,1986,508,6
407,旭川,1987,510,6
407,旭川,1988,511,6
407,旭川,1989,506,6
407,旭川,1990,503,6
407,旭川,1991,507,6
407,旭川,1992,511,6
407,旭川,1993,511,6
407,旭川,1994,513,6
407,旭川,1995,504,6
409,網走,1976,516,6
409,網走,1977,516,6
409,網走,1978,514,6
409,網走,1979,526,6
409,網走,1980,523,6
409,網走,1981,517,6
409,網走,1982,513,6
409,網走,1983,505,6
409,網走,1984,526,6
409,網走,1985,512,6
409,網走,1986,510,7
409,網走,1987,511,7
409,網走,1988,515,7
409,網走,1989,519,7
409,網走,1990,509,7
409,網走,1991,510,7
409,網走,1992,516,7
409,網走,1993,522,7
409,網走,1994,517,7
409,網走,1995,510,7
412,札幌,1976,510,8
412,札幌,1977,512,8
412,札幌,1978,513,8
412,札幌,1979,514,8
412,札幌,1980,518,8
412,札幌,1981,508,8
412,札幌,1982,508,8
412,札幌,1983,501,8
412,札幌,1984,521,8
412,札幌,1985,508,8
412,札幌,1986,509,9
412,札幌,1987,509,9
412,札幌,1988,507,9
412,札幌,1989,504,9
412,札幌,1990,429,9
412,札幌,1991,507,9
412,札幌,1992,510,9
412,札幌,1993,510,9
412,札幌,1994,509,9
412,札幌,1995,503,9
413,岩見沢,1976,513,8
413,岩見沢,1977,515,8
413,岩見沢,1978,514,8
413,岩見沢,1979,514,8
413,岩見沢,1980,518,8
413,岩見沢,1981,509,6
413,岩見沢,1982,508,6
413,岩見沢,1983,430,6
413,岩見沢,1984,520,6
413,岩見沢,1985,510,6
413,岩見沢,1986,508,7
413,岩見沢,1987,509,7
413,岩見沢,1988,507,7
413,岩見沢,1989,501,7
413,岩見沢,1990,430,7
413,岩見沢,1991,506,7
413,岩見沢,1992,510,7
413,岩見沢,1993,509,7
413,岩見沢,1994,511,7
413,岩見沢,1995,505,7
417,帯広,1976,511,6
417,帯広,1977,513,6
417,帯広,1978,513,6
417,帯広,1979,517,6
417,帯広,1980,516,6
417,帯広,1981,507,6
417,帯広,1982,509,6
417,帯広,1983,503,6
417,帯広,1984,521,6
417,帯広,1985,506,6
417,帯広,1986,508,6
417,帯広,1987,508,6
417,帯広,1988,507,6
417,帯広,1989,507,6
417,帯広,1990,504,6
417,帯広,1991,506,6
417,帯広,1992,509,6
417,帯広,1993,511,6
417,帯広,1994,508,6
417,帯広,1995,507,6
418,釧路,1976,520,6
418,釧路,1977,531,6
418,釧路,1978,529,6
418,釧路,1979,601,6
418,釧路,1980,528,6
418,釧路,1981,527,6
418,釧路,1982,521,6
418,釧路,1983,516,6
418,釧路,1984,604,6
418,釧路,1985,520,6
418,釧路,1986,519,7
418,釧路,1987,520,7
418,釧路,1988,521,7
418,釧路,1989,520,7
418,釧路,1990,512,7
418,釧路,1991,513,7
418,釧路,1992,520,7
418,釧路,1993,520,7
418,釧路,1994,517,7
418,釧路,1995,518,7
420,根室,1976,522,6
420,根室,1977,531,6
420,根室,1978,528,6
420,根室,1979,602,6
420,根室,1980,530,6
420,根室,1981,601,6
420,根室,1982,526,6
420,根室,1983,520,6
420,根室,1984,604,6
420,根室,1985,523,6
420,根室,1986,525,6
420,根室,1987,520,6
420,根室,1988,528,6
420,根室,1989,526,6
420,根室,1990,517,6
420,根室,1991,518,6
420,根室,1992,602,7
420,根室,1993,-,-
420,根室,1994,523,6
420,根室,1995,522,6
423,室蘭,1976,515,8
423,室蘭,1977,514,8
423,室蘭,1978,516,8
423,室蘭,1979,519,8
423,室蘭,1980,518,8
423,室蘭,1981,510,8
423,室蘭,1982,514,8
423,室蘭,1983,504,8
423,室蘭,1984,530,8
423,室蘭,1985,518,8
423,室蘭,1986,512,9
423,室蘭,1987,513,9
423,室蘭,1988,512,9
423,室蘭,1989,507,9
423,室蘭,1990,502,9
423,室蘭,1991,507,9
423,室蘭,1992,512,9
423,室蘭,1993,509,9
423,室蘭,1994,509,9
423,室蘭,1995,509,9
426,浦河,1976,517,6
426,浦河,1977,516,6
426,浦河,1978,519,6
426,浦河,1979,521,6
426,浦河,1980,521,6
426,浦河,1981,514,6
426,浦河,1982,516,6
426,浦河,1983,508,6
426,浦河,1984,529,6
426,浦河,1985,515,6
426,浦河,1986,514,7
426,浦河,1987,515,7
426,浦河,1988,514,7
426,浦河,1989,512,7
426,浦河,1990,509,7
426,浦河,1991,510,7
426,浦河,1992,516,7
426,浦河,1993,517,7
426,浦河,1994,517,7
426,浦河,1995,511,7
428,江差,1976,509,8
428,江差,1977,514,8
428,江差,1978,512,8
428,江差,1979,508,8
428,江差,1980,516,8
428,江差,1981,508,8
428,江差,1982,506,8
428,江差,1983,427,8
428,江差,1984,521,8
428,江差,1985,508,8
428,江差,1986,508,9
428,江差,1987,509,9
428,江差,1988,507,9
428,江差,1989,427,9
428,江差,1990,426,9
428,江差,1991,505,9
428,江差,1992,502,9
428,江差,1993,505,9
428,江差,1994,-,-
428,江差,1995,501,9
430,函館,1976,511,8
430,函館,1977,512,8
430,函館,1978,510,8
430,函館,1979,511,8
430,函館,1980,515,8
430,函館,1981,506,8
430,函館,1982,509,8
430,函館,1983,430,8
430,函館,1984,527,8
430,函館,1985,509,8
430,函館,1986,508,9
430,函館,1987,508,9
430,函館,1988,506,9
430,函館,1989,501,9
430,函館,1990,426,9
430,函館,1991,502,9
430,函館,1992,502,9
430,函館,1993,502,9
430,函館,1994,505,9
430,函館,1995,503,9
433,倶知安,1976,519,6
433,倶知安,1977,522,6
433,倶知安,1978,517,6
433,倶知安,1979,521,6
433,倶知安,1980,523,6
433,倶知安,1981,513,6
433,倶知安,1982,515,6
433,倶知安,1983,504,6
433,倶知安,1984,524,6
433,倶知安,1985,514,6
433,倶知安,1986,516,7
433,倶知安,1987,517,7
433,倶知安,1988,518,7
433,倶知安,1989,509,7
433,倶知安,1990,508,7
433,倶知安,1991,511,7
433,倶知安,1992,515,7
433,倶知安,1993,515,7
433,倶知安,1994,518,7
433,倶知安,1995,510,8
435,紋別,1976,513,6
435,紋別,1977,514,6
435,紋別,1978,511,6
435,紋別,1979,524,6
435,紋別,1980,522,6
435,紋別,1981,513,6
435,紋別,1982,516,6
435,紋別,1983,503,6
435,紋別,1984,528,6
435,紋別,1985,512,6
435,紋別,1986,508,7
435,紋別,1987,509,7
435,紋別,1988,515,7
435,紋別,1989,518,7
435,紋別,1990,507,7
435,紋別,1991,509,7
435,紋別,1992,513,7
435,紋別,1993,520,7
435,紋別,1994,512,7
435,紋別,1995,509,7
440,広尾,1976,510,6
440,広尾,1977,513,6
440,広尾,1978,513,6
440,広尾,1979,522,6
440,広尾,1980,520,6
440,広尾,1981,511,6
440,広尾,1982,512,6
440,広尾,1983,503,6
440,広尾,1984,531,6
440,広尾,1985,512,6
440,広尾,1986,511,7
440,広尾,1987,509,7
440,広尾,1988,510,7
440,広尾,1989,511,7
440,広尾,1990,506,7
440,広尾,1991,507,7
440,広尾,1992,515,7
440,広尾,1993,516,7
440,広尾,1994,510,7
440,広尾,1995,508,7
520,新庄,1976,430,8
520,新庄,1977,430,8
520,新庄,1978,502,8
520,新庄,1979,425,8
520,新庄,1980,503,8
520,新庄,1981,502,8
520,新庄,1982,426,8
520,新庄,1983,423,8
520,新庄,1984,511,8
520,新庄,1985,429,8
520,新庄,1986,430,9
520,新庄,1987,427,9
520,新庄,1988,430,9
520,新庄,1989,419,9
520,新庄,1990,417,9
520,新庄,1991,422,9
520,新庄,1992,424,9
520,新庄,1993,426,9
520,新庄,1994,425,9
520,新庄,1995,425,9
575,青森,1976,504,8
575,青森,1977,507,8
575,青森,1978,504,8
575,青森,1979,506,8
575,青森,1980,509,8
575,青森,1981,501,8
575,青森,1982,504,8
575,青森,1983,425,8
575,青森,1984,518,8
575,青森,1985,503,8
575,青森,1986,505,9
575,青森,1987,501,9
575,青森,1988,501,9
575,青森,1989,420,9
575,青森,1990,423,9
575,青森,1991,430,9
575,青森,1992,427,9
575,青森,1993,428,9
575,青森,1994,427,9
575,青森,1995,428,9
581,八戸,1976,428,8
581,八戸,1977,502,8
581,八戸,1978,501,8
581,八戸,1979,505,8
581,八戸,1980,505,8
581,八戸,1981,428,8
581,八戸,1982,501,8
581,八戸,1983,423,8
581,八戸,1984,523,8
581,八戸,1985,501,8
581,八戸,1986,502,8
581,八戸,1987,428,8
581,八戸,1988,430,8
581,八戸,1989,419,8
581,八戸,1990,418,8
581,八戸,1991,425,8
581,八戸,1992,424,8
581,八戸,1993,426,8
581,八戸,1994,426,9
581,八戸,1995,425,9
582,秋田,1976,428,8
582,秋田,1977,427,8
582,秋田,1978,430,8
582,秋田,1979,425,8
582,秋田,1980,428,8
582,秋田,1981,427,8
582,秋田,1982,424,8
582,秋田,1983,419,8
582,秋田,1984,505,8
582,秋田,1985,423,8
582,秋田,1986,425,8
582,秋田,1987,421,8
582,秋田,1988,428,8
582,秋田,1989,415,8
582,秋田,1990,413,9
582,秋田,1991,422,9
582,秋田,1992,422,9
582,秋田,1993,424,9
582,秋田,1994,424,9
582,秋田,1995,423,9
584,盛岡,1976,501,8
584,盛岡,1977,501,8
584,盛岡,1978,502,8
584,盛岡,1979,428,8
584,盛岡,1980,504,8
584,盛岡,1981,428,8
584,盛岡,1982,426,8
584,盛岡,1983,422,8
584,盛岡,1984,509,8
584,盛岡,1985,429,8
584,盛岡,1986,501,8
584,盛岡,1987,430,8
584,盛岡,1988,430,8
584,盛岡,1989,418,8
584,盛岡,1990,421,8
584,盛岡,1991,424,8
584,盛岡,1992,426,8
584,盛岡,1993,427,8
584,盛岡,1994,425,8
584,盛岡,1995,428,8
585,宮古,1976,426,8
585,宮古,1977,428,8
585,宮古,1978,501,8
585,宮古,1979,425,8
585,宮古,1980,430,8
585,宮古,1981,425,8
585,宮古,1982,425,8
585,宮古,1983,421,8
585,宮古,1984,519,8
585,宮古,1985,426,8
585,宮古,1986,428,8
585,宮古,1987,422,8
585,宮古,1988,427,8
585,宮古,1989,417,8
585,宮古,1990,415,8
585,宮古,1991,421,8
585,宮古,1992,424,8
585,宮古,1993,423,8
585,宮古,1994,422,8
585,宮古,1995,425,8
587,酒田,1976,422,8
587,酒田,1977,420,8
587,酒田,1978,425,8
587,酒田,1979,421,8
587,酒田,1980,424,8
587,酒田,1981,422,8
587,酒田,1982,419,8
587,酒田,1983,418,8
587,酒田,1984,501,8
587,酒田,1985,419,8
587,酒田,1986,423,9
587,酒田,1987,418,9
587,酒田,1988,426,9
587,酒田,1989,411,9
587,酒田,1990,411,9
587,酒田,1991,417,9
587,酒田,1992,416,9
587,酒田,1993,420,9
587,酒田,1994,419,9
587,酒田,1995,420,9
588,山形,1976,423,8
588,山形,1977,422,8
588,山形,1978,427,8
588,山形,1979,420,8
588,山形,1980,427,8
588,山形,1981,426,8
588,山形,1982,421,8
588,山形,1983,418,8
588,山形,1984,504,8
588,山形,1985,422,8
588,山形,1986,424,8
588,山形,1987,418,8
588,山形,1988,427,8
588,山形,1989,413,8
588,山形,1990,412,8
588,山形,1991,417,8
588,山形,1992,416,8
588,山形,1993,420,8
588,山形,1994,418,8
588,山形,1995,421,8
590,仙台,1976,419,8
590,仙台,1977,419,8
590,仙台,1978,425,8
590,仙台,1979,412,8
590,仙台,1980,420,8
590,仙台,1981,418,8
590,仙台,1982,416,8
590,仙台,1983,418,8
590,仙台,1984,503,8
590,仙台,1985,423,8
590,仙台,1986,424,8
590,仙台,1987,417,8
590,仙台,1988,421,8
590,仙台,1989,406,8
590,仙台,1990,408,8
590,仙台,1991,415,8
590,仙台,1992,415,8
590,仙台,1993,416,8
590,仙台,1994,415,8
590,仙台,1995,417,8
595,福島,1976,416,8
595,福島,1977,415,8
595,福島,1978,422,8
595,福島,1979,411,8
595,福島,1980,416,8
595,福島,1981,415,8
595,福島,1982,413,8
595,福島,1983,414,8
595,福島,1984,428,8
595,福島,1985,419,8
595,福島,1986,422,9
595,福島,1987,410,9
595,福島,1988,420,9
595,福島,1989,406,9
595,福島,1990,407,9
595,福島,1991,412,9
595,福島,1992,410,9
595,福島,1993,416,9
595,福島,1994,413,9
595,福島,1995,415,9
597,白河,1976,422,8
597,白河,1977,419,8
597,白河,1978,428,8
597,白河,1979,418,8
597,白河,1980,426,8
597,白河,1981,421,8
597,白河,1982,419,8
597,白河,1983,418,8
597,白河,1984,502,8
597,白河,1985,421,8
597,白河,1986,425,9
597,白河,1987,416,9
597,白河,1988,425,9
597,白河,1989,414,9
597,白河,1990,410,9
597,白河,1991,416,9
597,白河,1992,416,9
597,白河,1993,422,9
597,白河,1994,418,9
597,白河,1995,422,9
598,小名浜,1976,413,8
598,小名浜,1977,414,8
598,小名浜,1978,421,8
598,小名浜,1979,409,8
598,小名浜,1980,420,8
598,小名浜,1981,416,8
598,小名浜,1982,411,8
598,小名浜,1983,416,8
598,小名浜,1984,429,8
598,小名浜,1985,417,8
598,小名浜,1986,421,9
598,小名浜,1987,410,9
598,小名浜,1988,416,9
598,小名浜,1989,405,9
598,小名浜,1990,403,9
598,小名浜,1991,415,9
598,小名浜,1992,408,9
598,小名浜,1993,416,9
598,小名浜,1994,412,9
598,小名浜,1995,412,8
600,輪島,1976,419,8
600,輪島,1977,414,8
600,輪島,1978,419,8
600,輪島,1979,410,8
600,輪島,1980,415,8
600,輪島,1981,414,8
600,輪島,1982,411,8
600,輪島,1983,415,8
600,輪島,1984,428,8
600,輪島,1985,419,8
600,輪島,1986,418,9
600,輪島,1987,411,9
600,輪島,1988,420,9
600,輪島,1989,407,9
600,輪島,1990,407,9
600,輪島,1991,416,9
600,輪島,1992,409,9
600,輪島,1993,416,9
600,輪島,1994,415,9
600,輪島,1995,416,9
602,相川,1976,420,8
602,相川,1977,417,8
602,相川,1978,422,8
602,相川,1979,413,8
602,相川,1980,420,8
602,相川,1981,419,8
602,相川,1982,416,8
602,相川,1983,416,8
602,相川,1984,430,8
602,相川,1985,419,8
602,相川,1986,422,8
602,相川,1987,420,8
602,相川,1988,427,8
602,相川,1989,413,8
602,相川,1990,412,8
602,相川,1991,420,8
602,相川,1992,416,8
602,相川,1993,422,8
602,相川,1994,419,8
602,相川,1995,419,8
604,新潟,1976,420,8
604,新潟,1977,416,8
604,新潟,1978,421,8
604,新潟,1979,411,8
604,新潟,1980,421,8
604,新潟,1981,418,8
604,新潟,1982,414,8
604,新潟,1983,416,8
604,新潟,1984,429,8
604,新潟,1985,415,8
604,新潟,1986,421,8
604,新潟,1987,415,8
604,新潟,1988,420,8
604,新潟,1989,407,8
604,新潟,1990,406,8
604,新潟,1991,415,8
604,新潟,1992,409,8
604,新潟,1993,416,8
604,新潟,1994,415,8
604,新潟,1995,415,8
605,金沢,1976,414,8
605,金沢,1977,411,8
605,金沢,1978,415,8
605,金沢,1979,407,8
605,金沢,1980,410,8
605,金沢,1981,413,8
605,金沢,1982,406,8
605,金沢,1983,411,8
605,金沢,1984,420,8
605,金沢,1985,411,8
605,金沢,1986,414,8
605,金沢,1987,406,8
605,金沢,1988,417,8
605,金沢,1989,402,8
605,金沢,1990,402,8
605,金沢,1991,411,8
605,金沢,1992,407,9
605,金沢,1993,416,9
605,金沢,1994,414,9
605,金沢,1995,412,9
607,富山,1976,412,8
607,富山,1977,414,8
607,富山,1978,418,8
607,富山,1979,407,8
607,富山,1980,413,8
607,富山,1981,414,8
607,富山,1982,406,8
607,富山,1983,413,8
607,富山,1984,424,8
607,富山,1985,414,8
607,富山,1986,415,8
607,富山,1987,408,8
607,富山,1988,418,8
607,富山,1989,403,8
607,富山,1990,404,8
607,富山,1991,415,8
607,富山,1992,410,8
607,富山,1993,416,8
607,富山,1994,415,8
607,富山,1995,411,8
610,長野,1976,420,8
610,長野,1977,418,8
610,長野,1978,425,8
610,長野,1979,411,8
610,長野,1980,422,8
610,長野,1981,423,8
610,長野,1982,419,8
610,長野,1983,416,8
610,長野,1984,429,8
610,長野,1985,418,8
610,長野,1986,423,8
610,長野,1987,416,8
610,長野,1988,425,8
610,長野,1989,411,8
610,長野,1990,411,8
610,長野,1991,415,8
610,長野,1992,416,8
610,長野,1993,421,8
610,長野,1994,418,8
610,長野,1995,421,8
612,高田,1976,416,8
612,高田,1977,416,8
612,高田,1978,419,8
612,高田,1979,406,8
612,高田,1980,419,8
612,高田,1981,420,8
612,高田,1982,411,8
612,高田,1983,413,8
612,高田,1984,430,8
612,高田,1985,418,8
612,高田,1986,421,8
612,高田,1987,410,8
612,高田,1988,420,8
612,高田,1989,406,8
612,高田,1990,406,8
612,高田,1991,413,8
612,高田,1992,411,8
612,高田,1993,417,8
612,高田,1994,415,8
612,高田,1995,413,8
615,宇都宮,1976,411,8
615,宇都宮,1977,408,8
615,宇都宮,1978,416,8
615,宇都宮,1979,404,8
615,宇都宮,1980,413,8
615,宇都宮,1981,412,8
615,宇都宮,1982,407,8
615,宇都宮,1983,412,8
615,宇都宮,1984,424,8
615,宇都宮,1985,411,8
615,宇都宮,1986,416,8
615,宇都宮,1987,408,8
615,宇都宮,1988,415,8
615,宇都宮,1989,406,8
615,宇都宮,1990,402,8
615,宇都宮,1991,409,8
615,宇都宮,1992,404,8
615,宇都宮,1993,411,8
615,宇都宮,1994,408,8
615,宇都宮,1995,410,8
616,福井,1976,410,8
616,福井,1977,413,8
616,福井,1978,415,8
616,福井,1979,406,8
616,福井,1980,411,8
616,福井,1981,413,8
616,福井,1982,405,8
616,福井,1983,410,8
616,福井,1984,421,8
616,福井,1985,411,8
616,福井,1986,414,9
616,福井,1987,407,9
616,福井,1988,418,9
616,福井,1989,401,9
616,福井,1990,401,9
616,福井,1991,410,9
616,福井,1992,405,9
616,福井,1993,414,9
616,福井,1994,411,9
616,福井,1995,409,9
617,高山,1976,421,8
617,高山,1977,419,8
617,高山,1978,428,8
617,高山,1979,413,8
617,高山,1980,422,8
617,高山,1981,427,8
617,高山,1982,423,8
617,高山,1983,418,8
617,高山,1984,502,8
617,高山,1985,420,8
617,高山,1986,424,8
617,高山,1987,419,8
617,高山,1988,426,8
617,高山,1989,416,8
617,高山,1990,414,8
617,高山,1991,417,8
617,高山,1992,415,8
617,高山,1993,426,8
617,高山,1994,422,8
617,高山,1995,424,8
618,松本,1976,417,8
618,松本,1977,415,8
618,松本,1978,423,8
618,松本,1979,410,8
618,松本,1980,419,8
618,松本,1981,420,8
618,松本,1982,416,8
618,松本,1983,416,8
618,松本,1984,427,8
618,松本,1985,419,8
618,松本,1986,422,8
618,松本,1987,411,8
618,松本,1988,422,8
618,松本,1989,410,8
618,松本,1990,411,8
618,松本,1991,414,8
618,松本,1992,411,8
618,松本,1993,418,8
618,松本,1994,418,8
618,松本,1995,418,8
624,前橋,1976,407,8
624,前橋,1977,404,8
624,前橋,1978,415,8
624,前橋,1979,406,8
624,前橋,1980,412,8
624,前橋,1981,408,8
624,前橋,1982,403,8
624,前橋,1983,410,8
624,前橋,1984,421,8
624,前橋,1985,411,8
624,前橋,1986,414,8
624,前橋,1987,404,8
624,前橋,1988,413,8
624,前橋,1989,402,8
624,前橋,1990,330,8
624,前橋,1991,408,8
624,前橋,1992,402,8
624,前橋,1993,404,8
624,前橋,1994,407,8
624,前橋,1995,411,8
626,熊谷,1976,410,8
626,熊谷,1977,403,8
626,熊谷,1978,411,8
626,熊谷,1979,403,8
626,熊谷,1980,412,8
626,熊谷,1981,407,8
626,熊谷,1982,403,8
626,熊谷,1983,410,8
626,熊谷,1984,420,8
626,熊谷,1985,409,8
626,熊谷,1986,412,9
626,熊谷,1987,404,9
626,熊谷,1988,413,8
626,熊谷,1989,404,8
626,熊谷,1990,401,8
626,熊谷,1991,408,8
626,熊谷,1992,401,8
626,熊谷,1993,404,8
626,熊谷,1994,406,9
626,熊谷,1995,409,9
629,水戸,1976,413,8
629,水戸,1977,411,8
629,水戸,1978,416,8
629,水戸,1979,406,8
629,水戸,1980,414,8
629,水戸,1981,415,8
629,水戸,1982,408,8
629,水戸,1983,414,8
629,水戸,1984,427,8
629,水戸,1985,414,8
629,水戸,1986,416,9
629,水戸,1987,405,9
629,水戸,1988,414,9
629,水戸,1989,403,9
629,水戸,1990,330,9
629,水戸,1991,410,9
629,水戸,1992,406,9
629,水戸,1993,414,9
629,水戸,1994,407,9
629,水戸,1995,411,9
631,敦賀,1976,408,8
631,敦賀,1977,411,8
631,敦賀,1978,415,8
631,敦賀,1979,404,8
631,敦賀,1980,411,8
631,敦賀,1981,412,8
631,敦賀,1982,405,8
631,敦賀,1983,410,8
631,敦賀,1984,418,8
631,敦賀,1985,411,8
631,敦賀,1986,414,9
631,敦賀,1987,407,9
631,敦賀,1988,416,9
631,敦賀,1989,401,9
631,敦賀,1990,330,9
631,敦賀,1991,408,9
631,敦賀,1992,403,9
631,敦賀,1993,411,9
631,敦賀,1994,408,9
631,敦賀,1995,408,9
632,岐阜,1976,402,8
632,岐阜,1977,402,8
632,岐阜,1978,411,8
632,岐阜,1979,405,8
632,岐阜,1980,407,8
632,岐阜,1981,407,8
632,岐阜,1982,330,8
632,岐阜,1983,407,8
632,岐阜,1984,416,8
632,岐阜,1985,405,8
632,岐阜,1986,407,9
632,岐阜,1987,406,9
632,岐阜,1988,410,9
632,岐阜,1989,329,9
632,岐阜,1990,327,9
632,岐阜,1991,406,9
632,岐阜,1992,331,9
632,岐阜,1993,405,9
632,岐阜,1994,405,9
632,岐阜,1995,405,9
636,名古屋,1976,401,8
636,名古屋,1977,402,8
636,名古屋,1978,411,8
636,名古屋,1979,407,8
636,名古屋,1980,406,8
636,名古屋,1981,405,8
636,名古屋,1982,331,8
636,名古屋,1983,406,8
636,名古屋,1984,415,8
636,名古屋,1985,406,8
636,名古屋,1986,406,8
636,名古屋,1987,406,8
636,名古屋,1988,410,8
636,名古屋,1989,330,8
636,名古屋,1990,327,8
636,名古屋,1991,405,8
636,名古屋,1992,331,8
636,名古屋,1993,404,8
636,名古屋,1994,405,8
636,名古屋,1995,406,8
637,飯田,1976,413,8
637,飯田,1977,411,8
637,飯田,1978,419,8
637,飯田,1979,410,8
637,飯田,1980,413,8
637,飯田,1981,413,8
637,飯田,1982,408,8
637,飯田,1983,412,8
637,飯田,1984,421,8
637,飯田,1985,409,8
637,飯田,1986,416,8
637,飯田,1987,408,8
637,飯田,1988,417,8
637,飯田,1989,405,8
637,飯田,1990,402,8
637,飯田,1991,409,8
637,飯田,1992,403,8
637,飯田,1993,412,8
637,飯田,1994,411,8
637,飯田,1995,412,8
638,甲府,1976,331,8
638,甲府,1977,401,8
638,甲府,1978,410,8
638,甲府,1979,401,8
638,甲府,1980,405,8
638,甲府,1981,406,8
638,甲府,1982,401,8
638,甲府,1983,408,8
638,甲府,1984,416,8
638,甲府,1985,406,8
638,甲府,1986,412,8
638,甲府,1987,405,8
638,甲府,1988,411,8
638,甲府,1989,401,8
638,甲府,1990,326,8
638,甲府,1991,405,8
638,甲府,1992,401,8
638,甲府,1993,402,8
638,甲府,1994,404,8
638,甲府,1995,407,8
648,銚子,1976,407,8
648,銚子,1977,402,8
648,銚子,1978,416,8
648,銚子,1979,406,8
648,銚子,1980,414,8
648,銚子,1981,413,8
648,銚子,1982,403,8
648,銚子,1983,413,8
648,銚子,1984,423,8
648,銚子,1985,409,8
648,銚子,1986,416,9
648,銚子,1987,406,9
648,銚子,1988,411,9
648,銚子,1989,402,9
648,銚子,1990,402,9
648,銚子,1991,410,9
648,銚子,1992,403,9
648,銚子,1993,414,9
648,銚子,1994,411,9
648,銚子,1995,409,9
651,津,1976,404,8
651,津,1977,404,8
651,津,1978,414,8
651,津,1979,409,8
651,津,1980,407,8
651,津,1981,405,8
651,津,1982,331,8
651,津,1983,408,8
651,津,1984,418,8
651,津,1985,406,8
651,津,1986,408,9
651,津,1987,406,9
651,津,1988,411,9
651,津,1989,401,9
651,津,1990,330,9
651,津,1991,407,9
651,津,1992,402,9
651,津,1993,407,9
651,津,1994,407,9
651,津,1995,410,9
654,浜松,1976,331,8
